"geneName","teName","pvalue","coef","padj"
"1","ZNF337","(CATTC)n",0.135737209330303,0.977355554850442,0.691446699442136
"2","ZNF337","(GAATG)n",0.103142708417572,0.986904061668935,0.668020872643046
"3","ZNF337","7SK",0.406042428752746,0.803401717823318,0.948011261979612
"4","ZNF337","ACRO1",0.708575695395997,0.441947217433793,0.959827493680177
"5","ZNF337","ALR/Alpha",0.19759612400303,0.952216581409108,0.75957794324823
"6","ZNF337","AluJb",0.317606399966211,0.87811180728774,0.919626727771017
"7","ZNF337","AluJo",0.238315064813605,0.930747539798363,0.816718176410654
"8","ZNF337","AluJr4",0.31619670588789,0.879169117810861,0.91706280736633
"9","ZNF337","AluJr",0.273884456497705,0.908875393167732,0.867530839277954
"10","ZNF337","AluSc5",0.207435986014343,0.947382273607578,0.774663915795071
"11","ZNF337","AluSc8",0.271066397331871,0.910712673461849,0.861754699305838
"12","ZNF337","AluSc",0.245004967424858,0.926853666314511,0.825777655525054
"13","ZNF337","AluSg4",0.307923468936263,0.885287222939553,0.908342091037451
"14","ZNF337","AluSg7",0.273037249892685,0.90942961739727,0.865697979335243
"15","ZNF337","AluSg",0.233593883109145,0.933433678836028,0.80931568228661
"16","ZNF337","AluSp",0.2341088639908,0.933143169792653,0.809648469607485
"17","ZNF337","AluSq10",0.300555410064427,0.890610107450109,0.897088602262755
"18","ZNF337","AluSq2",0.297800321428265,0.892569851649952,0.895889375668845
"19","ZNF337","AluSq4",0.327713136236035,0.870405691499418,0.927165354330709
"20","ZNF337","AluSq",0.259615100034336,0.917994573328256,0.845776833540571
"21","ZNF337","AluSx1",0.219631434381714,0.941076720710447,0.787816447853091
"22","ZNF337","AluSx3",0.00341797668264944,0.999985587248243,0.420174467313364
"23","ZNF337","AluSx4",0.228032001809402,0.936532264791902,0.801975845536453
"24","ZNF337","AluSx",0.232703767810504,0.933934366886573,0.807888019450227
"25","ZNF337","AluSz6",0.293914982695845,0.89530514431921,0.890323930926777
"26","ZNF337","AluSz",0.258282996971401,0.918822418952128,0.845252159516777
"27","ZNF337","AluY",0.281987576945642,0.903493328385256,0.875417023831618
"28","ZNF337","AluYa5",0.135737209330303,0.977355554850442,0.691446699442136
"29","ZNF337","AluYa8",0.250545421457415,0.923551330972967,0.833398831069639
"30","ZNF337","AluYb8",0.836008080624567,0.254758451498095,0.974251066327846
"31","ZNF337","AluYb9",0.0765584056793545,-0.992777757560162,0.647110044537335
"32","ZNF337","AluYc3",0.09881341420359,0.987978200571575,0.664124742814689
"33","ZNF337","AluYc",0.208378112374497,0.946907517501361,0.774663915795071
"34","ZNF337","AluYd8",NA,NA,NA
"35","ZNF337","AluYg6",0.159187401482436,0.968899806431625,0.713854889887407
"36","ZNF337","AluYh9",0.285582902883876,0.901058391761478,0.877939775609172
"37","ZNF337","AluYk11",0.332147681165645,0.866955110333151,0.927165354330709
"38","ZNF337","AluYk12",0.235162493381715,0.932546897962442,0.811135074815271
"39","ZNF337","AluYk4",0.135737209330303,0.977355554850442,0.691446699442136
"40","ZNF337","AmnSINE1",0.263709608018016,0.915424861821926,0.85058503769674
"41","ZNF337","Arthur1",0.209879527181319,0.94614663945594,0.774663915795071
"42","ZNF337","Arthur1A",0.266003814556333,0.913968458869545,0.853787186717679
"43","ZNF337","Arthur1B",0.265837256229127,0.914074592857477,0.853433618228064
"44","ZNF337","Arthur1C",0.229087428256518,0.935949763156506,0.803917655868562
"45","ZNF337","BLACKJACK",0.206757290942657,0.947722995822012,0.773862475090749
"46","ZNF337","BSR/Beta",0.170922761911767,0.964173929001334,0.731184108734829
"47","ZNF337","CER",NA,NA,NA
"48","ZNF337","CR1_Mam",0.319182327986,0.876924719650325,0.921136136824918
"49","ZNF337","Charlie10",0.339432272802336,0.861195639565472,0.934822330408591
"50","ZNF337","Charlie10a",0.457743062296036,0.752450826739814,0.948011261979612
"51","ZNF337","Charlie10b",0.145207191181383,0.974099847193987,0.701741297400902
"52","ZNF337","Charlie11",0.516921865946986,0.688063742405011,0.948011261979612
"53","ZNF337","Charlie12",NA,NA,NA
"54","ZNF337","Charlie13a",0.228909436688784,0.936048179066591,0.803830518550236
"55","ZNF337","Charlie13b",0.300592480422121,0.890583624826932,0.897088602262755
"56","ZNF337","Charlie14a",0.288253755721515,0.899230946408801,0.882672683155638
"57","ZNF337","Charlie15a",0.32526868436639,0.872289707551407,0.927165354330709
"58","ZNF337","Charlie16a",0.159411064311133,0.968812809157453,0.714146928765003
"59","ZNF337","Charlie17a",0.137771626373323,0.976674353190902,0.694034709560256
"60","ZNF337","Charlie18a",0.282050828078107,0.903450740310559,0.875417023831618
"61","ZNF337","Charlie19a",0.172782271237447,0.963394984627372,0.732564925645853
"62","ZNF337","Charlie1",0.229342008029086,0.93580887259046,0.804119745273196
"63","ZNF337","Charlie1a",0.263864036472092,0.915327200881508,0.850933722955733
"64","ZNF337","Charlie1b",0.173057900148743,0.963278824657331,0.732591503941234
"65","ZNF337","Charlie20a",0.330330474909659,0.868374200470944,0.927165354330709
"66","ZNF337","Charlie21a",0.254099888107134,0.921395875345899,0.83940897503838
"67","ZNF337","Charlie22a",0.0850446690948317,0.991090404327748,0.656587597127353
"68","ZNF337","Charlie23a",0.180872910746814,0.959910240237585,0.740297347929641
"69","ZNF337","Charlie24",0.366787170528576,0.838567459819532,0.948011261979612
"70","ZNF337","Charlie25",0.407268598168532,0.802253378768686,0.948011261979612
"71","ZNF337","Charlie26a",0.381416064327549,0.825828259822541,0.948011261979612
"72","ZNF337","Charlie2a",0.215572785729869,0.943213667629707,0.78107870322425
"73","ZNF337","Charlie2b",0.202588048404587,0.949792415044544,0.767603106671587
"74","ZNF337","Charlie3",0.269466503861872,0.911747811271603,0.858600209789892
"75","ZNF337","Charlie4",0.184006681127977,0.958518797775421,0.74439004366253
"76","ZNF337","Charlie4a",0.318228992734047,0.877643474034482,0.920058254171307
"77","ZNF337","Charlie4z",0.237970652690541,0.930945227434482,0.816349567242157
"78","ZNF337","Charlie5",0.0929078555504537,0.9893697449894,0.66162374259473
"79","ZNF337","Charlie6",0.34803282433996,0.854250628598279,0.941950044246459
"80","ZNF337","Charlie7",0.156827675534517,0.969810371073162,0.709910849764353
"81","ZNF337","Charlie7a",0.322816971717802,0.874166401679135,0.925884136698306
"82","ZNF337","Charlie8",0.197625061962365,0.952202697199596,0.759609701441031
"83","ZNF337","Charlie9",0.203642797377879,0.949272732176295,0.768061727581893
"84","ZNF337","Cheshire",0.45496812266404,0.755314629061458,0.948011261979612
"85","ZNF337","D20S16",0.364992776922778,0.840099708377413,0.948011261979612
"86","ZNF337","DNA1_Mam",0.0935183582621721,0.989229834124883,0.66162374259473
"87","ZNF337","ERV3-16A3_I-int",0.340219106401082,0.860566778465326,0.935734409763055
"88","ZNF337","ERV3-16A3_LTR",0.110533678834408,0.984964851735608,0.672333951581827
"89","ZNF337","ERVL-B4-int",0.250453319500705,0.923606799919793,0.833340736667946
"90","ZNF337","ERVL-E-int",0.467813811003608,0.741937893064739,0.948011261979612
"91","ZNF337","ERVL-int",0.339385059880528,0.861233331726306,0.934822330408591
"92","ZNF337","Eulor10",0.135737209330303,0.977355554850442,0.691446699442136
"93","ZNF337","Eulor11",0.135737209330303,0.977355554850442,0.691446699442136
"94","ZNF337","Eulor12",0.647982917685703,-0.525197464368065,0.948530266062507
"95","ZNF337","Eulor1",0.071098035503153,0.993770208424418,0.643388796600047
"96","ZNF337","Eulor2A",0.34803282433996,0.854250628598279,0.941950044246459
"97","ZNF337","Eulor2B",0.0949539147934682,0.988897258621257,0.664124742814689
"98","ZNF337","Eulor2C",0.530929457336364,-0.671931943959679,0.948011261979612
"99","ZNF337","Eulor3",0.395884147623309,0.812800189273255,0.948011261979612
"100","ZNF337","Eulor4",0.469070542663636,0.740612896651528,0.948011261979612
"101","ZNF337","Eulor5A",0.135737209330303,0.977355554850442,0.691446699442136
"102","ZNF337","Eulor5B",0.68535041564763,-0.474371903300188,0.95593332842481
"103","ZNF337","Eulor6A",0.135737209330303,0.977355554850442,0.691446699442136
"104","ZNF337","Eulor6B",NA,NA,NA
"105","ZNF337","Eulor6C",NA,NA,NA
"106","ZNF337","Eulor6D",0.850255199280319,0.233055554979664,0.975827194625854
"107","ZNF337","Eulor6E",NA,NA,NA
"108","ZNF337","Eulor7",NA,NA,NA
"109","ZNF337","Eulor8",0.0581578250903081,0.995830115603021,0.641250431498085
"110","ZNF337","Eulor9A",0.249985056824677,0.9238885148644,0.832407415718752
"111","ZNF337","Eulor9B",0.135737209330303,0.977355554850442,0.691446699442136
"112","ZNF337","Eulor9C",0.161366558565879,0.968047095982075,0.716301774619533
"113","ZNF337","FAM",0.222003428942216,0.939810110660962,0.79184096820186
"114","ZNF337","FLAM_A",0.270988317035176,0.910763325299502,0.861581029098943
"115","ZNF337","FLAM_C",0.19479773921883,0.953549925970224,0.756418913795729
"116","ZNF337","FRAM",0.24880304880736,0.924597407702377,0.830440602647461
"117","ZNF337","FordPrefect",0.364767606870734,0.840291512012809,0.948011261979612
"118","ZNF337","FordPrefect_a",0.161976098341388,0.967806550816515,0.71694914468264
"119","ZNF337","GSAT",0.369645258612224,0.836113161638998,0.948011261979612
"120","ZNF337","GSATII",0.277187518090284,0.906699239671499,0.871907361612096
"121","ZNF337","GSATX",0.235162493381715,0.932546897962442,0.811135074815271
"122","ZNF337","HAL1",0.315276610478703,0.879856890728994,0.915598645654224
"123","ZNF337","HAL1b",0.192670764759025,0.954551041431689,0.75506033547863
"124","ZNF337","HERV-Fc1-int",NA,NA,NA
"125","ZNF337","HERV-Fc1_LTR1",0.122422964618383,0.981566967720682,0.677514995689793
"126","ZNF337","HERV-Fc1_LTR2",NA,NA,NA
"127","ZNF337","HERV-Fc1_LTR3",0.80240387599697,0.305423610890763,0.968834048587658
"128","ZNF337","HERV-Fc2-int",0.74322507234602,0.392493532058669,0.964886362248386
"129","ZNF337","HERV-Fc2_LTR",NA,NA,NA
"130","ZNF337","HERV15-int",0.195626868460681,0.953156790927313,0.757157595186313
