"GM18558","GM18960","GM19240","Guchi","Jaqo","Jingjing"
"AluSx4",995.172584212069,763.483136492921,1315.0057210171,1364.49050240018,1315.09076575032,2830.43796995823
"AluSx",21049.0660801257,17910.9405485731,20299.6526842574,14534.5500708373,30592.6629966134,56692.8049710694
"AluSz6",7238.50776861129,6366.67293482233,7537.77011475081,5320.61572230803,5603.13799853757,9217.90143472986
"AluSz",16028.8228246221,13180.5083092855,16723.9999369925,15865.9118205237,20229.8821840442,42239.6777509092
"AluY",14261.1315374729,11965.5492691037,15651.817118946,14592.5253880865,19481.0421696455,42371.1684037281
"AluYa5",212.875163516263,166.787276521994,169.292023902071,13.8036469640888,8.96143622317085,0
"AluYa8",9.02650870033623,17.2538561919304,0,24.8465645353599,21.8435007939789,5.4222949616058
"AluYb8",156.459484139161,138.030849535443,234.272800753371,1.38036469640888,7.84125669527449,2.7111474808029
"AluYb9",20.3096445757565,23.0051415892406,0,2.07054704461332,2.80044881974089,16.2668848848174
"AluYc3",70.7076514859671,67.5776034183942,135.091615032966,33.1287527138131,36.4058346566316,92.1790143472986
"AluYc",457.343107483702,345.077123838608,543.786501018774,906.20942319243,884.941827038121,1839.51356572477
"AluYd8",14.2919721088657,18.691677541258,0,0,1.68026929184453,0
"AluYg6",29.3361532760927,27.3186056372232,44.4605315298369,44.8618526332886,47.6076299355951,8.1334424424087
"AluYh9",8.27429964197488,10.0647494452927,0,11.042917571271,6.16098740342996,21.6891798464232
"AluYk11",39.1148710347903,64.7019607197391,58.140695077479,3.4509117410222,2.24035905579271,0
"AluYk12",6.01767246689082,7.18910674663768,0,0,0,0
"AluYk4",139.15867579685,89.1449236583072,230.852759866461,49.0029467225153,55.4488866308696,62.3563920584667
"AmnSINE1",57.9200974938241,66.1397820690666,0,138.036469640888,165.786570128661,239.936552051057
"Arthur1",86.5040417115555,110.71224389822,37.6204497560158,284.35512746023,346.135474119974,105.734751751313
"Arthur1A",65.4421880774377,71.8910674663768,82.0809812858527,42.7913055886753,54.8887968669215,71.8454082412769
"Arthur1B",83.4952054781101,73.3288888157043,92.3411039465843,126.303369721413,92.9749008153976,323.982123955947
"Arthur1C",25.575107984286,30.1942483358782,0,11.042917571271,25.204039377668,24.4003273272261
"BLACKJACK",215.131790691347,254.494378830974,174.422085232437,285.045309808434,316.450716630721,405.316548380034
"BSR/Beta",99.2915957036985,245.867450735009,384.754599777435,64.8771407312174,87.3740031759158,96.245735568503
"CER",48.8935887934879,51.7615685757913,88.9210630596738,0,0,0
"CR1_Mam",349.777212138029,442.848975592881,35.9104293125606,91.7942523111906,83.4533748282785,29.8226222888319
"Charlie10",152.698438847355,191.230239460562,244.532923414103,132.515010855253,120.979389012806,466.317366698099
"Charlie10a",26.3273170426473,25.8807842878956,0,13.1134646158844,24.6439496137198,12.2001636636131
"Charlie10b",18.8052264590338,18.691677541258,58.140695077479,15.8741940087021,12.8820645708081,1.35557374040145
"Charlie11",12.787553992143,4.31346404798261,0,4.83127643743108,11.2017952789636,4.06672122120435
"Charlie12",42.1237072682357,93.4583877062898,27.3603270952842,0,0,12.2001636636131
"Charlie13a",46.6369616184039,44.5724618291536,42.7505110863816,37.9600291512442,26.8843086695125,0
"Charlie13b",62.4333518439922,63.2641393704116,35.9104293125606,6.90182348204441,8.40134645922267,23.0447535868247
"Charlie14a",31.5927804511768,24.4429629385681,0,66.2575054276263,59.3695149785069,166.735570069378
"Charlie15a",409.953936806937,409.779084558348,182.972187449713,226.379810211057,336.053858368907,238.580978310655
"Charlie16a",155.7072750808,150.971241679391,162.45194212825,135.27574024807,86.2538236480194,96.245735568503
"Charlie17a",115.840194987648,103.523137151583,215.462575875363,79.3709700435107,33.0452960729425,13.5557374040145
"Charlie18a",260.264334193028,310.569411454748,367.654395342882,123.542640328595,182.029173283158,58.2896708372624
"Charlie19a",214.379581632985,280.375163118869,557.466664566416,64.8771407312174,66.6506819098332,31.1781960292334
"Charlie1",414.467191157105,324.947624948023,340.294068247598,135.965922596275,152.344415793904,684.564738902732
"Charlie1a",1034.28745524686,1013.66405127591,1183.33414687104,843.402829505826,906.225238068152,1740.55668267546
"Charlie1b",275.308515360255,316.320696852058,386.46462022089,184.278686970586,181.46908351921,211.469503502626
"Charlie20a",54.1590522020174,66.1397820690666,58.140695077479,37.9600291512442,61.0497842703514,27.111474808029
"Charlie21a",78.981951127942,58.9506753224289,88.9210630596738,27.6072939281776,43.6870015879579,43.3783596928464
"Charlie22a",94.7783413535304,96.3340304049449,100.891206163861,53.8342231599464,52.6484378111287,31.1781960292334
"Charlie23a",186.547846473615,117.901350644858,116.281390154958,95.9353464004172,40.3264630042688,5.4222949616058
"Charlie24",179.025755890002,166.787276521994,297.543557161216,48.3127643743108,53.7686173390251,107.090325491715
"Charlie25",70.7076514859671,70.4532461170492,182.972187449713,110.42917571271,65.5305023819368,123.357210376532
"Charlie26a",24.8228989259246,8.62692809596521,23.9402862083737,87.6531582219639,48.1677196995433,43.3783596928464
"Charlie2a",195.574355173952,169.662919220649,263.343148292111,193.251057497243,152.904505557853,98.9568830493059
"Charlie2b",369.334647655424,336.450195742643,234.272800753371,243.634368916168,822.771863239874,376.849499831603
"Charlie3",40.619289151513,37.3833550825159,0,42.1011232404709,35.8457448926834,48.8006546544522
"Charlie4",31.5927804511768,24.4429629385681,0,38.6502114994487,53.2085275750769,197.913766098612
"Charlie4a",375.352320122315,350.828409235919,196.652350997355,181.517957577768,189.310340214484,197.913766098612
"Charlie4z",836.456472897824,789.363920780817,824.229853745438,388.5726620391,355.096910343145,286.026059224706
"Charlie5",270.043051951725,271.748235022904,191.52228966699,323.695521307883,259.881650471955,153.179832665364
"Charlie6",9.77871775869758,14.3782134932754,30.7803679821948,18.6349234015199,3.36053858368907,0
"Charlie7",352.786048371474,293.315555262817,126.54151281569,290.566768594069,276.6843433904,444.628186851676
"Charlie7a",123.362285571262,99.2096731035999,39.3304701994711,62.1164113383997,72.251579549315,54.222949616058
"Charlie8",588.227483638578,477.356687976742,675.45807516483,325.766068352496,264.922458347488,323.982123955947
"Charlie9",157.963902255884,130.841742788806,109.441308381137,106.288081623484,77.2923874248486,48.8006546544522
"Cheshire",167.742620014582,175.414204617959,174.422085232437,51.763676115333,108.657414205947,40.6672122120435
"D20S16",43.6281253849584,61.826318021084,95.7611448334948,11.042917571271,4.48071811158542,8.1334424424087
"DNA1_Mam",17.3008083423111,23.0051415892406,41.0404906429264,11.042917571271,8.40134645922267,79.9788506836856
"ERV3-16A3_I-int",625.085727498284,2635.52653331737,1662.13987103852,4166.63083611021,3303.40942776635,9726.2415873804
"ERV3-16A3_LTR",47.3891706767652,35.9455337331884,63.2707564078448,135.27574024807,187.63007092264,43.3783596928464
"ERVL-B4-int",448.316598783366,554.999040840429,131.671574146055,672.92778949933,737.078129355802,2555.25650065673
"ERVL-E-int",615.307009739586,636.954857752098,735.308790685764,855.826111773506,850.216261673334,683.209165162331
"ERVL-int",48.8935887934879,43.1346404798261,100.891206163861,148.389204863955,104.176696094361,164.024422588575
"Eulor1",5.26546340852947,1.43782134932754,0,0,1.68026929184453,0
"Eulor2B",7.52209058361352,10.0647494452927,0,1.38036469640888,1.12017952789636,0
"Eulor2C",4.51325435016811,20.1294988905855,0,0,1.12017952789636,0
"Eulor5A",12.0353449337816,8.62692809596521,88.9210630596738,19.3251057497243,17.3627826823935,13.5557374040145
"Eulor6A",0,0,0,26.2269292317687,29.6847574892534,5.4222949616058
"Eulor6D",4.51325435016811,0,0,12.4232822676799,4.48071811158542,0
"Eulor8",8.27429964197488,2.87564269865507,0,24.1563821871554,44.8071811158542,0
"Eulor9A",6.76988152525217,2.87564269865507,0,11.7330999194755,5.0408078755336,0
"Eulor9C",1.5044181167227,4.31346404798261,0,7.59200583024885,5.0408078755336,5.4222949616058
"FAM",613.802591622864,539.183005997826,745.568913346495,287.806039201252,283.405420557778,334.826713879158
"FLAM_A",1668.39969144548,1455.07520551947,2323.9177826557,814.41517088124,905.665148304204,1450.46390222955
"FLAM_C",2340.87458962053,2040.26849469577,2688.15213711168,1551.52991876358,1611.93834064286,3818.65122671089
"FRAM",836.456472897824,684.402962279907,694.268300042837,1049.07716927075,1319.57148386191,1005.83571537788
"FordPrefect",16.5485992839498,41.6968191304985,25.650306651829,71.7789642132618,49.8479889913879,16.2668848848174
"FordPrefect_a",6.76988152525217,4.31346404798261,0,18.6349234015199,16.8026929184453,67.7786870200725
"GSATII",66.9466061941604,117.901350644858,80.3709608423974,0,6.16098740342996,32.5337697696348
"GSATX",2.25662717508406,5.75128539731014,0,73.8495112578751,157.385223669438,54.222949616058
"HAL1",3354.85240029163,3288.29742591207,2322.20776221225,2414.94803636734,2607.77794094272,5359.93856954733
"HAL1b",440.794508199752,536.307363299171,393.304701994711,420.321050056504,360.697807982627,323.982123955947
"HERV15-int",198.583191407397,86.2692809596521,111.151328824592,13.8036469640888,5.0408078755336,6.77786870200725
"HERV16-int",139.910884855212,153.846884378046,182.972187449713,205.674339764923,233.55743156639,281.959338003502
"HERV17-int",175.264710598195,143.782134932754,102.601226607316,2438.41423620629,2719.2358039684,4805.50890972314
"HERV1_I-int",13.5397630505043,15.8160348426029,30.7803679821948,4.83127643743108,2.24035905579271,1.35557374040145
"HERV1_LTRa",9.02650870033623,5.75128539731014,0,2.76072939281776,2.24035905579271,0
"HERV1_LTRd",94.7783413535304,54.6372112744463,100.891206163861,0,0,0
"HERV1_LTRe",6.76988152525217,12.9403921439478,0,0,0,0
"HERV3-int",823.668918905681,477.356687976742,466.835581063287,129.06409911423,134.421543347563,63.7119657988682
"HERV30-int",5.26546340852947,0,0,4.14109408922664,5.0408078755336,0
"HERV35I-int",34.6016166846222,17.2538561919304,136.801635476421,138.726651989093,167.466839420505,109.801472972517
"HERV4_I-int",216.636208808069,201.294988905855,39.3304701994711,34.509117410222,26.3242189055644,40.6672122120435
"HERV9-int",268.538633835003,143.782134932754,253.083025631379,162.192851828044,129.380735472029,290.09278044591
"HERVE-int",604.023873864166,444.286796942208,743.85889290304,35.1992997584265,18.4829622102899,94.8901618281015
"HERVE_a-int",268.538633835003,526.242613853878,596.797134765887,64.8771407312174,12.8820645708081,0
"HERVFH19-int",10.5309268170589,7.18910674663768,0,40.720758544062,39.7663732403206,27.111474808029
"HERVFH21-int",33.8494076262609,20.1294988905855,0,36.5796644548354,7.28116693132631,0
"HERVH-int",898.889824741816,810.93124102073,1241.47484194852,832.359911934555,940.390713668991,459.539497996092
"HERVH48-int",86.5040417115555,57.5128539731014,73.5308790685764,26.9171115799732,21.8435007939789,0
"HERVI-int",309.157922986516,176.852025967287,56.4306746340237,17.254558705111,11.2017952789636,75.9121294624812
"HERVIP10F-int",700.306633334419,383.898300270452,367.654395342882,95.9353464004172,137.782081931252,405.316548380034
"HERVIP10FH-int",217.388417866431,99.2096731035999,290.703475387395,160.812487131635,140.022440987045,1049.21407507072
"HERVK-int",330.971985678995,230.051415892406,184.682207893169,145.628475471137,260.441740235903,197.913766098612
"HERVK11-int",80.4863692446647,60.3884966717565,0,119.401546239368,107.53723467805,58.2896708372624
"HERVK11D-int",7.52209058361352,0,0,13.8036469640888,3.36053858368907,0
"HERVK13-int",94.026132295169,67.5776034183942,0,13.8036469640888,8.96143622317085,13.5557374040145
"HERVK14-int",128.627748979791,158.160348426029,353.97423179524,69.7084171686485,79.5327464806413,55.5785233564595
"HERVK14C-int",1.5044181167227,8.62692809596521,41.0404906429264,6.21164113383997,0.560089763948178,20.3336061060218
"HERVK22-int",185.043428356893,110.71224389822,239.402862083737,99.3862581414394,87.3740031759158,69.1342607604739
"HERVK3-int",303.140250519625,163.911633823339,169.292023902071,150.459751908568,282.285241029882,238.580978310655
"HERVK9-int",575.439929646435,468.729759880777,577.986909887879,358.204638718105,314.770447338876,222.314093425838
"HERVKC4-int",7.52209058361352,1.43782134932754,0,3.4509117410222,11.7618850429117,17.6224586252189
"HERVL-int",385.883246939374,427.032940750278,588.247032548611,663.265236624467,686.670050600466,643.897526690689
"HERVL18-int",59.4245156105468,133.717385487461,165.871983015161,102.837169882462,61.0497842703514,12.2001636636131
