"baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Charlie20a",50.7601362630313,-0.378093074378521,0.496178838442196,0.3820162936843,0.585802000949852
"Charlie21a",56.9210574531711,-0.833555751363617,0.483379287890852,0.0500840243072994,0.136509505276603
"Charlie22a",71.6107391537741,-0.933842920143888,0.447085847253777,0.0203184029312919,0.0670282369762913
"Charlie23a",93.7357819399539,-1.06836712893704,0.812001991402247,0.0682224541371964,0.169620166401199
"Charlie24",142.088049463044,-1.44355481329161,0.517451606706556,0.00154488282194338,0.00933192731633364
"Charlie25",103.908328920651,-0.0818048467477035,0.508865441507422,0.84932601129596,0.920365718524878
"Charlie26a",39.4315584741029,1.3051045473254,0.688685712824587,0.0188245863686954,0.0630306375041713
"Charlie2a",178.948811465186,-0.419186262026311,0.406335892284048,0.258491767060013,0.450471032654292
"Charlie2b",397.21889602318,0.498286297040883,0.490509974101384,0.248835942696843,0.44138756502178
"Charlie3",34.1250278369392,0.324878119710845,0.783585234403115,0.537711411271911,0.717459928730823
"Charlie4",57.6347080938137,1.45798682210238,1.17173878008863,0.0369975241009473,0.108898149392906
"Charlie4a",248.595857374409,-0.622908315749588,0.377783654881474,0.0745143724648418,0.181021328759697
"Charlie4z",579.957646505172,-1.19101484689513,0.285950926027481,1.40249776097754e-05,0.00018997469671423
"Charlie5",245.01176351447,0.00742249791370267,0.396377665934444,0.98404961267602,0.994013081887668
"Charlie6",12.8221268698961,-0.475443903079874,0.916733666410308,0.353482684468726,0.553438738905502
"Charlie7",297.420402547688,0.314195391433356,0.453142205286453,0.441652373255224,0.63786303988719
"Charlie7a",75.0822282296842,-0.368407995390912,0.511371869170589,0.403996343857587,0.609060255326616
"Charlie8",442.618816239347,-0.867642787176079,0.310343565984266,0.00319944536533194,0.0165335500381893
"Charlie9",105.104679521435,-0.652286748139642,0.450548304002335,0.105894496166155,0.236083988958959
"Cheshire",119.77786873305,-1.17026922802083,0.506147576773371,0.00862364802869561,0.0352033851034423
"D20S16",37.4787777274671,-2.8071184141135,0.731117642728899,1.20313153390793e-05,0.000168062436142764
"DNA1_Mam",30.1282592147762,0.140938577333418,0.730782682913566,0.786530222306405,0.878947523427408
"ERV3-16A3_I-int",3686.50566385186,1.53924448151481,0.630459354554527,0.00386063715265339,0.0189637890905062
"ERV3-16A3_LTR",85.4816052802258,1.0503840476725,0.631155528485159,0.0422535420573885,0.120685835780528
"ERVL-B4-int",850.041605546953,1.47249907030128,0.703104585897888,0.00978565827861177,0.0378717684029391
"ERVL-E-int",729.470366131103,0.249816435338133,0.273278425891554,0.343897819888316,0.543901412085746
"ERVL-int",101.584959830678,0.945488117387916,0.507750161809612,0.0328011793306277,0.0987348630356267
"Eulor1",1.39725900828359,-0.160107279021435,1.00147711835053,0.565346996695998,NA
"Eulor2B",3.34789737553525,-0.531150884618825,1.11412856405058,0.198404555228945,0.374582362889919
"Eulor2C",4.29382212810833,-0.54791074412342,1.2018167381116,0.0952389175415892,0.216650362041172
"Eulor5A",26.6378269875922,-0.583678318767901,0.813377388087549,0.282786714177174,0.479717879458052
"Eulor6A",10.222330280438,6.28336594906786,3.09335100110432,0.000354828108811928,0.00277985428389745
"Eulor6D",3.56954245490558,0.244201762924068,0.997193675703116,0.481456848548464,0.672132046559045
"Eulor8",13.3522509406066,0.728311710026764,1.19842748368828,0.141788048956486,0.29064744026773
"Eulor9A",4.40323866981939,0.158165763355785,0.926869748556788,0.706692938935061,0.827571260127669
"Eulor9C",3.97883180534893,0.501944516492891,0.982088529336014,0.31187601517402,0.511591114799219
"FAM",467.432114100895,-1.00711008832768,0.302017013567372,0.000460369502517031,0.00331911560685666
"FLAM_A",1436.32281683927,-0.699090317678382,0.373807579586706,0.0433185459414857,0.122553101492684
"FLAM_C",2341.90245125755,-0.00987986815887434,0.416486437173278,0.967710071408944,0.988995998472187
"FRAM",931.602017288517,0.567742247361371,0.284016896027212,0.0372799813816602,0.108898149392906
"FordPrefect",36.9649271926241,0.485107716388875,0.656628436627025,0.345005961872353,0.543977654169107
"FordPrefect_a",19.0499414855454,2.27632555665831,1.2877365709895,0.00754336517523486,0.0324219637820191
"GSATII",50.6522791424134,-1.79164860532623,1.35824796782826,0.0186488560258929,0.0626769822825121
"GSATX",48.9109328526276,4.81189852978064,0.957827389693112,4.63084467788522e-08,1.08946714263931e-06
"HAL1",3224.67035587889,0.181943226155408,0.398999827006656,0.624958766056286,0.774914198133591
"HAL1b",412.567925914785,-0.282400004551918,0.302283261769836,0.326049244989997,0.524462177518325
"HERV15-int",70.2710207888785,-3.73606600601484,0.679933514788889,3.33042582329704e-09,9.60451834202438e-08
"HERV16-int",199.653511002964,0.544127186932031,0.335795766021239,0.085438217934646,0.199430200609853
"HERV17-int",1730.80117033935,4.48444914699032,0.42534536348439,4.63040162800498e-27,2.06978952771822e-24
"HERV1_I-int",11.4272291848212,-2.04938210116997,1.12868091735498,0.00837236432990104,0.0346723447403947
"HERV1_LTRa",3.29648042437614,-0.296673100069842,0.975522018609707,0.465526668886733,0.661333372959746
"HERV1_LTRd",41.7177931319729,-10.1048675951146,3.05454847539124,2.8753364612396e-11,1.2852753981741e-09
"HERV1_LTRe",3.28504561153333,-0.391784714627628,1.12823324345342,0.0723144713628477,0.176636987427284
"HERV3-int",349.176466034395,-2.28987717498627,0.47095301172462,1.83659603160942e-07,3.88297674561228e-06
"HERV30-int",2.40789422888162,0.0896259799702843,0.964647468287641,0.79023903856806,0.881989638551618
"HERV35I-int",100.775345455848,0.805436712692011,0.698790065474571,0.134041143178194,0.280638833726711
"HERV4_I-int",93.1270360735376,-1.84768158645939,0.719990138832363,0.00183202637079157,0.0104989203556901
"HERV9-int",207.845027024186,-0.161857494669306,0.44578313415888,0.684136137510984,0.814503166596779
"HERVE-int",323.456997917705,-3.41879773728096,0.639875370748436,6.73850461124932e-09,1.88256972576778e-07
"HERVE_a-int",244.889597959466,-3.60469741385316,1.12883640788738,8.09086046645741e-05,0.000810745020710552
"HERVFH19-int",20.886440026018,1.86965491722555,1.05421441045503,0.0115963644885304,0.0432711454541839
"HERVFH21-int",16.3066229838347,-0.0715120122229072,0.887178288156935,0.865864682722071,0.929407813844306
"HERVH-int",863.931005218451,-0.348782091532667,0.383182929051748,0.32617558243869,0.524462177518325
"HERVH48-int",44.3847311878642,-1.39330377828051,1.03867590727846,0.0373168100791472,0.108898149392906
"HERVI-int",107.801517839064,-1.874296859739,0.926082291386599,0.00613773935540656,0.0272991989240471
"HERVIP10F-int",348.482217609909,-0.939336234383805,0.595184740889816,0.0564172151404091,0.147046619054011
"HERVIP10FH-int",326.225094924471,0.769449785130154,0.727654950517008,0.159458613103295,0.31749665949743
"HERVK-int",224.948265211703,-0.260516751183555,0.400958722008761,0.477519556244178,0.668079003571666
"HERVK11-int",71.0172196118503,0.490038871806772,0.825589413085526,0.365131400676457,0.565732187529901
"HERVK11D-int",4.1143793552319,0.156977898738964,0.967561315141713,0.658410324160578,0.799753844836354
"HERVK13-int",32.9874260508062,-1.05470240298332,1.16138053451964,0.08740505404492,0.202961346275736
"HERVK14-int",140.930336034468,-1.43398739750607,0.536679330252003,0.00227549158941776,0.0124803035640459
"HERVK14C-int",13.0461956432374,-0.290059866161001,0.88882862744262,0.539026101697549,0.717459928730823
"HERVK22-int",131.842176069447,-0.922313130431181,0.449395686890513,0.0222008458484784,0.0713940870091355
"HERVK3-int",217.94497991569,0.0605444217425585,0.421947116503313,0.876617086117091,0.935215125543775
"HERVK9-int",419.574296482985,-0.785200883775427,0.334353239702434,0.0125701852928141,0.0462458668797358
"HERVKC4-int",6.96586122368231,0.593421457358128,1.01449588740125,0.254888182212936,0.44768179744276
"HERVL-int",565.832672358981,0.471845269625086,0.305389400005604,0.105011363265051,0.23470039689739
"HERVL18-int",89.1835003215991,-0.67507935185211,0.692952714487532,0.200597569112177,0.375371919604695
"HERVL32-int",3.03185466328928,0.168140535028834,0.908878433220818,0.705547685183623,0.827571260127669
"HERVL40-int",78.1299238770386,-0.562845921205733,0.489842895173768,0.188555699818138,0.360189734267981
"HERVL66-int",49.6626342154697,2.29816459023556,1.00459813813308,0.00253365460176027,0.0137327400261865
"HERVL74-int",78.466972631394,-0.4084944806283,0.892136813026286,0.415794323190648,0.616451285128424
"HERVP71A-int",47.2176262954316,-0.241528769181749,0.658696763962054,0.630285197908319,0.779356800733108
"HERVS71-int",19.7750112600792,-2.02121872861005,2.38008562436471,0.0162695784391772,0.0568164184555642
"HSAT4",37.8391626484149,0.231672206449366,0.552434893250313,0.620056863541788,0.770974737143753
"HSAT5",29.1146392271756,-0.412167072964677,0.625112065588737,0.406925693865824,0.610481280806142
"HSATI",5.52350964319446,-0.644973361652599,1.31381616133292,0.0384146098929445,0.111141298525218
"HSMAR1",138.900568841169,-0.0142557091688192,0.419153888064166,0.968681952868628,0.988995998472187
"HSMAR2",356.955395698374,0.557497330230585,0.506436630678296,0.207212249902352,0.385932815443131
"HUERS-P1-int",79.2072048590282,0.298538046530527,0.485874838846424,0.486443649802659,0.674233523912522
"HUERS-P2-int",32.7498299215748,-0.610196426043203,0.684057256594955,0.242230857898943,0.432244285352604
"HUERS-P3-int",69.7191895848441,0.361703230845726,0.793646965944163,0.494969682692277,0.682551182347236
"HUERS-P3b-int",65.7104164279073,-0.467103378441835,0.51774925458358,0.295018018686139,0.491147316024969
"Harlequin-int",1189.24357758403,-0.313815175936881,0.351034436918658,0.338741999078742,0.538852930918852
"Helitron1Na_Mam",9.00793756150153,-0.110689525205627,0.893048927028313,0.797714847263301,0.884229202889721
"Helitron1Nb_Mam",8.43855956493423,0.293349633444373,0.881379427981726,0.550879532595295,0.722512946965458
"Helitron2Na_Mam",18.430064745953,-0.092086461051414,0.789099808406023,0.850752377148822,0.920790103112648
"Helitron3Na_Mam",90.195569923452,-0.940325071092531,0.400259940456277,0.0105120443863661,0.0405076193164281
"Kanga11a",42.0941605539583,-0.899751765000162,0.630291553207384,0.0777656194931214,0.185888940713504
"Kanga1",36.4120497367375,0.241371410069375,0.561027034234453,0.610385510588929,0.76319530974336
"Kanga1a",99.3972969678969,1.15928539991754,0.849430418628505,0.0558384718778037,0.146471253368099
"Kanga1b",50.9061012827156,-0.669165709395643,0.54877650548745,0.149302443884293,0.300622488361616
"Kanga1c",109.628116378222,-0.826882041878073,0.729407000680338,0.128604799631353,0.271803051703144
"Kanga1d",37.295040306124,-0.108413870968462,0.487686864036337,0.79749075696365,0.884229202889721
"Kanga2_a",99.3663531592732,-0.34931606913767,0.498107076557728,0.420122188927732,0.620513011977098
"L1M1",2100.22451365473,1.80289289741948,0.54958982671436,0.000233730359751404,0.00199004706302624
"L1M2",1149.80463280351,0.938601701609268,0.299623717174511,0.00102789848121609,0.006611088073433
"L1M2a1",10.9822614110295,-0.0182311798536656,0.890789204078449,0.961383131400665,0.988995998472187
"L1M2a",51.2207771351679,1.29631341278755,0.720566104305606,0.023093687993739,0.073294066463602
"L1M2b",20.1519940095949,0.25984103502027,0.908728532899624,0.577624514803186,0.741948730221333
"L1M2c",63.0210984965836,-0.0540245626453181,0.512283204020078,0.899878766490972,0.945348551401796
"L1M3",879.202221228346,0.850758589142685,0.304154587519858,0.00327704220141453,0.0168372168279574
"L1M3a",178.945873192868,-2.11105463916575,0.616042615065507,9.82297692103086e-05,0.000944273265311999
"L1M3b",69.6938269109373,0.156756117772972,0.527367011757812,0.731669538019879,0.841843715559552
"L1M3c",64.8990894003259,0.175687891054499,0.442962505644487,0.661352976638772,0.801110688334401
"L1M3d",223.362200028529,4.23676960310099,1.16646705919077,1.57420717371462e-05,0.000210050927358339
"L1M3de",46.12693460818,2.07553198502992,0.760133061968377,0.00104967674546786,0.00665539723722173
"L1M3e",45.0955095435075,-0.133298749216994,0.464385814956952,0.744757283850587,0.8525134593629
"L1M3f",118.003733323254,0.430887764913751,0.51330072008904,0.332421470729973,0.530061706193816
"L1M4",2642.36679156254,0.378827492604329,0.34288284689348,0.243888352985896,0.434335034998786
"L1M4b",1190.73127723359,0.947499926909992,0.358844650279843,0.00466497613144319,0.0217212951120324
"L1M4c",1026.19465930061,1.01693031164457,0.388071499580723,0.00479095983098829,0.0220779282933172
"L1M5",7510.64918976606,0.15592735585551,0.362631918638445,0.648636512352099,0.792109594368356
"L1M6",441.35646210971,1.02362983617896,0.484504668889331,0.0175237449020004,0.0597947631388868
"L1M7",298.769908409953,-1.11817044044334,0.382587116282245,0.00160563828930714,0.00950839813112702
"L1M",33.5931205444097,0.273362801386196,0.793278999840072,0.600977180489338,0.756234623319086
"L1MA10",279.401759396519,0.337540710289262,0.335348965327673,0.287012967230506,0.483740620011487
"L1MA1",661.6044214658,0.525501128111982,0.329634258379853,0.0912978249237526,0.209820708179524
"L1MA2",1249.2979201177,1.24021214575571,0.329094749956726,7.13706433665153e-05,0.00073339488700764
"L1MA3",1685.12531582096,1.31870722618083,0.365371866265586,0.000121181714695659,0.00108336452937919
"L1MA4",1358.08417751746,1.14435687154448,0.303955122082011,8.16186262460287e-05,0.000810745020710552
"L1MA4A",1035.87157163593,0.35443820348757,0.33146475612305,0.259471132131272,0.450916215667307
"L1MA5",813.502775892008,-0.855285988837632,0.427157393598921,0.0269025620581964,0.0823660632877656
"L1MA5A",504.036895695159,0.76816816090084,0.316883762984032,0.0105689229088659,0.040552004637451
"L1MA6",1348.66548311756,1.76885494233434,0.478017349117339,5.28350615770217e-05,0.000585504578120276
"L1MA7",908.053545795946,0.438568148020029,0.296670167284239,0.12100214412684,0.26384369963267
"L1MA8",1251.74820971004,0.331213685529995,0.301806108419847,0.246273497910949,0.437710749766179
"L1MA9",2744.26380778067,1.38448423542649,0.427486755731631,0.000422259316145772,0.00309426089044525
"L1MB1",774.534207280856,0.960052539411906,0.482028792184045,0.0246691122678718,0.0765770359981853
"L1MB2",1144.64903783381,-0.558993604846746,0.308321114363167,0.0560326271273935,0.146471253368099
"L1MB3",2236.03369388942,-0.331708965251102,0.234350950777233,0.144696463411146,0.293996905203556
"L1MB4",1320.64196822437,-0.096546529730656,0.246202522476948,0.68397278391979,0.814503166596779
"L1MB5",1795.53182142157,0.756702176329266,0.412074602810698,0.0447640762517559,0.125451674511191
"L1MB7",3765.13623099475,0.171403143859042,0.299997960669282,0.544137265959045,0.720679578914646
"L1MB8",2392.56637362175,0.162616807149399,0.315683517482422,0.575979639307223,0.741948730221333
"L1MC1",2011.96551939524,0.298819248492171,0.315201583526241,0.319783728798478,0.518850550899889
"L1MC2",1134.16432765094,0.886987785356045,0.283779611369792,0.00110220150680394,0.00693921230339947
"L1MC3",2438.6588677396,1.39286361225285,0.522108967070354,0.00260717636071724,0.0140410582318145
"L1MC4",3872.55216088841,-0.958767192760239,0.310681770512043,0.00122918782411059,0.00768457283045363
"L1MC4a",2638.99818657428,-1.28846551000362,0.285718970634072,2.61338118642685e-06,4.32659774197334e-05
"L1MC5",2409.42913953309,-0.697230001923101,0.245778041865382,0.00338974660374016,0.0171210930155011
"L1MC",894.593089318175,-1.0318204802287,0.316706163315771,0.000594035212149656,0.0040539502264259
"L1MCa",1079.24718312361,0.639575687352242,0.427633998634803,0.0992497732212523,0.224309008331713
"L1MCb",353.691830005163,0.75896429080592,0.395820712853656,0.0371259936026172,0.108898149392906
"L1MCc",383.933487149544,0.0398631303369799,0.402375891118631,0.917432200563338,0.959344534731102
"L1MD1",2581.4968246394,2.48300491828825,0.398145270226751,6.8760715733202e-11,2.79418544843102e-09
"L1MD2",1275.70645971142,-0.348605194862665,0.282976558406797,0.198604071599353,0.374582362889919
"L1MD3",771.882792737695,0.401039473545577,0.419769960076681,0.296754845396142,0.493120505175002
"L1MD",815.427791724019,0.0782383900523355,0.264360423025222,0.76137700504222,0.862193957348426
"L1MDa",1338.7724345093,0.981672250421506,0.312341257933499,0.000941699381313922,0.00610057425285975
"L1MDb",64.374313588242,-0.158461826850677,0.533934151021335,0.725305193563862,0.836752693242256
"L1ME1",5361.88278350953,0.491064927968283,0.335006411403993,0.125426518231352,0.269274137063175
"L1ME2",1433.67649112595,0.127255289865744,0.258799373515688,0.6122912265115,0.764508877795085
"L1ME2z",726.956345739896,0.203273727732807,0.33248005225616,0.520092683393361,0.704489180232825
"L1ME3",1778.57336214122,1.11895310917077,0.471018912717396,0.00803553949480086,0.0338857184356225
"L1ME3A",3277.94008630784,0.85532041161831,0.570154758711056,0.076835026511504,0.18465191855184
"L1ME3B",860.697460801406,-0.407370323268774,0.319549396524634,0.177590263909722,0.345894762386256
"L1ME3C",783.549777368138,-1.42429096279057,0.390736082049194,8.9001269002689e-05,0.000864860157482652
"L1ME3D",384.356684261247,0.0938595398823704,0.292723975614627,0.739960872747155,0.849197715322152
"L1ME3E",634.570257113891,-0.903933873664338,0.422556409204217,0.0185752692526093,0.0626652479691801
"L1ME3F",480.914639821994,-0.0445044818530549,0.316800782876527,0.880407498252247,0.935890967226526
"L1ME4a",8337.22405331363,1.10295364306659,0.73287068295613,0.0521116131558835,0.140142317465608
"L1ME5",448.65151091643,-0.0332337191985991,0.436462164742728,0.928960264109636,0.967937617848502
"L1MEa",51.4848611297086,1.23741045832162,1.12809281643781,0.0606845362343588,0.154698776589139
"L1MEb",144.162752838476,1.38764952156932,0.419941294830505,0.000335513376464148,0.00270224286990043
"L1MEc",1923.87585464276,0.37156778721897,0.288626455206799,0.177533031544638,0.345894762386256
"L1MEd",4737.19925014615,3.33336347804345,0.389182583226165,1.17863181988733e-18,2.10739369395854e-16
"L1MEf",1618.51884622318,0.00139820425806529,0.337976957760162,0.997735459249913,0.997735459249913
"L1MEg1",58.7822739184818,-0.2717293580025,0.668742709361349,0.590154043557726,0.751365621652055
"L1MEg2",81.0609788241751,-0.427478920186566,0.500445293180045,0.325882351939886,0.524462177518325
"L1MEg",1476.82831622486,-0.338851929411185,0.280738295444549,0.207842966636871,0.386302728011149
"L1P1",723.203337402185,1.5554858922562,0.416892132135008,5.70297401758916e-05,0.000621763264844477
"L1P2",537.253846330347,1.20390051831412,0.576387680658267,0.0143729587877983,0.0511929289095286
"L1P3",818.178595038712,2.26755554823993,0.33504293900147,2.18858888509918e-12,1.50507574098359e-10
"L1P3b",4.06454292655497,-0.240725040728906,0.909428485967539,0.594181278506801,0.752405188364136
"L1P4",268.811629901222,0.641249986563546,0.468019348017634,0.12363043050638,0.268918746648915
"L1P4a",44.3863470178483,0.243705236403867,0.568718825427043,0.608862547480473,0.762357307349499
"L1P4b",6.7464515329054,0.445529463283448,1.0458140517592,0.280474845584873,0.476731193578943
"L1P4c",4.78911952060712,0.251770941413186,0.883752691703538,0.601095746470788,0.756234623319086
"L1P4d",37.629124698827,4.98775946143353,0.944790860843342,2.20535453192085e-08,5.47663042093677e-07
"L1P4e",11.2398575107721,-0.301527312544089,0.889003642559452,0.53102120610017,0.714680024791221
"L1P5",10.376606244141,-0.202267211736009,0.8303874115841,0.68217503196692,0.814503166596779
"L1P",7.89435854764861,5.54734715766779,3.21743787188171,0.00127016744170626,0.0078856228672597
"L1PA10",1501.35471399513,0.692556415384917,0.368500815870017,0.0439572578208009,0.123967787040366
"L1PA11",9158.79521433075,4.2810261653371,0.52290289547014,1.95690839068551e-17,2.49925157324692e-15
"L1PA12",241.46074026761,0.103339838779916,0.356445124693032,0.758735095347518,0.860798445736905
"L1PA13",1889.70110885657,1.92091698750186,0.391642639008389,2.0083573309939e-07,4.08061694070124e-06
"L1PA14",367.038826795878,-0.00934502685740518,0.366219261716258,0.978445659444469,0.994011840390177
"L1PA15-16",157.054397485811,0.43034445490694,0.567724265449535,0.366278724289609,0.56652799224033
"L1PA15",1052.87661997486,1.18090620819438,0.292509030511367,2.46678315197031e-05,0.000306292241369647
"L1PA16",2191.35368706575,1.57798626014782,0.406273303513364,3.01498851567625e-05,0.00035465785960718
"L1PA17",560.136606099393,0.855980170688373,0.346194863590532,0.00848061850971292,0.0347783162737768
"L1PA2",355.90526813093,-3.74094682515993,0.436481891513292,9.20365113328144e-19,2.0570160282884e-16
"L1PA3",12855.8747705699,3.14090777211187,0.494612014748541,2.36217994780982e-11,1.11146782807473e-09
"L1PA4",3237.29891274764,0.894613155656108,0.259290573918165,0.000351948884955461,0.00277985428389745
"L1PA5",2854.56389687332,0.251984385685126,0.267287274961184,0.330375143236471,0.529310713357357
"L1PA6",1804.37186094837,0.57897201704336,0.331463458858484,0.0631802681728562,0.160008951123324
"L1PA7",5515.18972450599,1.40971329113539,0.506110707544465,0.00182554622890167,0.0104989203556901
"L1PA8",1026.02501166394,1.41892211461426,0.309964801282185,1.69296676215915e-06,2.96767114778487e-05
"L1PA8A",531.552453113,2.53616771810931,0.419071603831125,2.1111050949233e-10,7.5493118194457e-09
"L1PB1",2210.14397633673,1.17800511961361,0.278890093915514,1.12266685008383e-05,0.000159311772059515
"L1PB2",432.511996392349,1.23303237475218,0.294518685229312,1.23458522044593e-05,0.000169802951858255
"L1PB3",441.196339725434,0.759183806729693,0.287395996473312,0.00578175032717596,0.0258444239624766
"L1PB4",627.248362283516,0.0669950449797252,0.294438764226637,0.814563068918065,0.897927723320284
"L1PB",183.979851356355,0.615516596390694,0.386658188350981,0.0852863614885039,0.199430200609853
"L1PBa1",46.3771786007144,-0.0230436925861078,0.630435448981788,0.959224822787852,0.988995998472187
"L1PBa",370.407065992284,2.04081480021768,0.439202214611681,6.69532817558524e-07,1.2735368912709e-05
"L1PBb",29.0858513744011,-0.00138340041152738,0.769006659501987,0.992963681223785,0.99631027148402
